c delta Delta_fund Delta_debt lam lam_prem_shift
0.8765497614351964 3.4675391742703847 -0.4676069775804828 0.8593966293282793 0.03413334836169324 -1.0358951783489707
0.8570906463170491 4.8129648518693084 -1.8741962575359552 3.906888741815475 0.4993629037787982 1.3414025324775158
0.8945977369917113 2.2872907509469163 -0.9673068659345688 2.850800727643481 0.2803394624236335 0.1555193580394345
0.9498304553343836 -1.9875408209754644 -1.563606285822554 2.943910977346536 0.42235589411781305 0.9126051616579369
0.971528224960341 1.3154152536521977 -0.5796968673802794 1.9250445067977784 0.4600065754705739 1.1207693454489682
0.9061509797996972 0.1901342331929712 -1.9500222993305976 1.1664648732062437 0.3103366297558353 0.31151796641128016
0.9791460971101028 -0.8303113170226561 -1.652458559315272 0.19795022897217074 0.010806603282783264 -1.139976424163403
0.8617966579864204 -1.2463342701865971 -1.7601920568084657 2.8250698466182174 0.2477101075045093 -0.0116439570764868
0.8710471929379989 3.6877788845300983 -0.7318266741816393 1.5405609063921302 0.016949800411978598 -1.1127210203477058
0.8986577825140504 4.271823660772896 -0.93009534362822 0.990732427466499 0.031168875749455833 -1.0492106694232355
0.9946361780713682 4.486896550007916 -0.4663309874694202 4.73942591593462 0.3832229866399405 0.699419968897125
0.920252565178272 3.9305751323582325 -0.10193033648977567 4.717454116619509 0.3925903972825547 0.7501480269990219
0.8667781043147855 -0.2238790308706533 -0.22467465953765345 1.7439378898870168 0.13417507765768294 -0.5717509303246384
0.8911883797130358 0.4270956470418437 -1.5015765923435038 1.4133861434526798 0.3537821106067172 0.5412623937818681
0.9158210314450524 2.1689659654654188 -1.544520268206033 2.5512770173068167 0.477237540871937 1.2169944615684445
0.9928248975037732 2.9917594586006944 -0.5553913441317261 4.616896669247558 0.44612009870639696 1.0436542740437806
0.9321580750558416 0.02153037246986278 -1.0868885896930591 2.072399804253834 0.006454749385395607 -1.1592169569535131
0.8737586152130297 -1.571942570690385 -0.9523326933406024 2.9854582823814266 0.05714405171540544 -0.9316694211601497
0.923568885935834 2.459342833775459 -0.7026029059738511 4.525045703614612 0.22180319566596726 -0.14244464765328768
0.8626904667448523 4.073587678473857 -1.9331097042912009 2.5317788100523746 0.01378497687551491 -1.126776197380198
0.9845866263317236 1.7436776705854022 -0.9774876677604852 1.3221641341499302 0.3390676823473507 0.4629562862203107
0.8506932030819707 -0.43549869372840266 -0.354205509498402 3.0054756135490903 0.20839834673188568 -0.20944230786111362
0.9832977279195468 -1.3576468834892386 -0.9374504689307788 0.9003046155585016 0.2846211470918357 0.17765158118402535
0.9356095670196456 0.8917134305346202 -0.007521123333279256 0.7655414234405793 0.008212422475062356 -1.1514526079518435
0.9423926260072104 4.167590670519139 -0.2117292633181298 1.3365804922501645 0.12322179282425495 -0.6239464061121325
0.8540467950473439 -0.11213356162370314 -1.3093307157061274 1.8723779535107588 0.1977582394692734 -0.2622863791499759
0.9784637201518748 2.78358264966779 -0.3066916985065093 4.824423000956483 0.10839116047557322 -0.694086222530462
0.9402535204022759 1.5329672111724886 -1.1370350705227397 4.903755422877626 0.35735107877981603 0.5603305267221002
0.9998185791066052 0.6416184542628427 -1.7437536522924424 2.2752773645419184 0.12594430025528786 -0.6110039770340174
0.8845853278298951 1.1920866935164298 -0.6905979377900546 0.7991686923996317 0.02544272870471417 -1.0748580594112687
0.8530687887127187 0.3406070717702412 -1.602455652429689 4.9342766213988885 0.2459561422039833 -0.020553748189178656
0.8857789619992703 -1.4739386607928011 -1.9623042192461262 3.3289612201461316 0.2168575966235768 -0.16721740364949067
0.9555295196482112 3.0501078296701074 -0.7700199175759463 4.199763531048847 0.2770507211427272 0.1385504236083115
0.9286024467266142 -1.7682188250710154 -0.5107314375133634 0.6972219164062577 0.02699812380460648 -1.067900936168019
0.8588953309592874 3.5396387195375505 -0.8088892873457898 3.3580730113192336 0.10029606181370236 -0.7321109980172862
0.9313283299071312 2.1118823419498085 -0.0726299984293941 2.1179301654123805 0.36909162290412295 0.6232619325483446
0.9615730351101645 0.6995338429345215 -1.3027851883076638 1.6187821806642142 0.4944723572415452 1.313822681333371
0.9476631268201468 4.734309566309942 -1.4390138956921104 2.59714396428649 0.3729786451710507 0.6441656861566623
0.9970992481046052 0.420629542696314 -0.8412146967600405 2.1791909827405256 0.34262148493601235 0.4818227620140352
0.9015858721957508 -1.9258098147961 -1.0276217644757608 3.4068166888654714 0.2587851316396996 0.04479498038384033
0.908620647956088 3.1165166822678168 -0.8818726268281725 4.419868692008113 0.4728493497663143 1.192433156929841
0.9967824066894978 1.053497180436164 -0.9095179584271048 0.8944276018742234 0.17599934253770164 -0.3694170622319337
0.8746643855725127 3.141130619561257 -0.5449395339786103 3.0842751001741213 0.0946652002291366 -0.7584517006520173
0.8595801394119299 1.0827692884852524 -0.6180564503696129 0.939215949771932 0.17705766644696966 -0.36423564278671616
0.8642800017723189 1.5805926835662798 -1.4097924459542663 3.550852482217977 0.1291437568268322 -0.5957678879951933
0.9462895451360872 1.2361431277988577 -1.0491170410054833 4.5530553785713685 0.4017440053387714 0.7999040394642885
0.8902501289268255 -0.7854268129950837 -1.5301784436878059 0.7268889545384141 0.4690918273321446 1.1714319426075557
0.9808034482757488 -0.7061076927735201 -0.05297241940834985 4.320556647075603 0.3096226803105347 0.3077797880492934
0.9224820303632316 1.8809852281994688 -0.5934950847410161 1.9990995027107517 0.4657847044785941 1.152971204610008
0.9244321757187612 1.155283274789728 -1.1763192006331489 2.312201157035144 0.3610809521330946 0.5802894063343649
0.9192821003278409 4.938631554194794 -0.98980990368915 3.6167063403092623 0.07961341464017238 -0.8284216588031583
0.8723714174386327 1.7953381238817814 -0.3424270046033431 2.6030456191403406 0.18240425012375724 -0.33801351922503997
0.8790960995752177 -1.189286694373998 -1.5540683187865705 4.067998586978315 0.24080300609203514 -0.04668530931182513
0.9731489962415988 3.63024170943277 -1.131874794758186 2.150797790011353 0.042081971324611056 -1.0000660470407943
0.9859537307785592 3.3367934451809926 -1.8487154448140284 4.2348465186736295 0.21136010283038947 -0.19467980257335782
0.8695168514843579 -1.65309714115228 -1.4487952376571624 1.0725212348234134 0.4069727539481349 0.8284074200718115
0.8964155034663618 1.987607789813579 -0.7383407869599959 4.1584974625454905 0.2706677257679785 0.1056925487426632
0.957923649847207 1.0164133257035286 -0.7096095382092609 4.129180368758834 0.04567895176525751 -0.9837919621473015
0.9669269887089192 4.03467117061985 -1.3300494018929414 3.0348837036417646 0.4129265176642411 0.8609347173279271
0.9983861636935584 1.7239520814457792 -1.6696799179809472 4.644768625667137 0.3982933923371773 0.7811262050178893
0.8526654443256153 0.2518260221185158 -0.08294872480749649 3.764089702079176 0.4371392443447729 0.9939909844878558
0.9103493097402342 1.4272982685982236 -1.3511796420470952 0.4271358528548831 0.09889033197024956 -0.7386952700384475
0.9381929222241706 3.418536098472545 -1.0768461953499957 3.2832514026978736 0.3637656337050928 0.5946749538066189
0.9517678364649927 0.8259952069360663 -1.3616048798169265 1.5199104470493103 0.1181049842883178 -0.6482151935631117
0.914941503578738 -1.7294755412687646 -0.3907392134901631 3.8943391952021287 0.16840745930741233 -0.40649758800392366
0.8517337414691171 3.8363999151962997 -0.3713323970930671 1.0132495287051044 0.3318980163204194 0.4249834910715462
0.914 0.4 -1.73 1.0 0.25 0.0
